6.291666666666666,-0.125,0.5416666666666666,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.266666666666667,0.1,0.26666666666666666,0.06702505199469432,8989.453500032421,3.0,0.0,1569.609,3140.4449999999997,503.72800000000007,24.772,0.0,86.10300000000001,119.8755,2254.2500000000005,457.7225000000001,0.0,299.377,0.0
6.300000000000001,0.4,0.35,0.18546516161467339,12060.533999800678,4.5,0.5,1935.3235,5621.9039999999995,550.3900000000001,35.31,0.0,86.10300000000001,168.947,2474.0660000000003,476.37500000000006,0.0,358.1875,0.0
6.6,0.4,0.65,0.1898106675225109,6457.996500492094,1.5,0.5,1008.8375000000001,5100.1185000000005,93.83500000000001,32.23950000000001,0.0,0.0,85.483,670.2354999999999,18.6525,0.0,73.8535,15.193
6.4,0.5,0.4,0.11085108596033083,10910.59150099754,5.0,0.0,1076.6009999999999,7253.974,535.6585,38.75450000000001,0.0,1.505,69.6905,2062.2325,209.9025,0.0,104.40899999999999,15.193
6.375,0.65,0.25,0.08866758425305238,18261.352999806397,5.0,0.5,949.862,9773.69,522.5885,38.58,0.0,1.505,122.68849999999999,2571.5485,209.9025,117.6115,200.8125,0.0
6.675,0.15,0.55,0.09984121703029136,18949.57799971103,0.0,0.5,1100.1325000000002,9632.752,489.34250000000003,47.692499999999995,0.0,0.0,138.1585,3255.7650000000003,0.0,117.6115,128.129,0.0
6.8,0.0,0.7,0.13040948131958668,16932.975499868393,1.0,0.5,1198.412,7962.6325,774.909,47.275,0.0,91.22550000000001,78.015,2763.7200000000003,23.657,0.0,106.19699999999999,0.0
6.7,-0.19999999999999998,0.7,0.1276043313031088,11182.819499492645,3.5,0.5,5645.960999999999,3901.6724999999997,822.371,65.6925,116.518,91.22550000000001,142.2415,724.0609999999999,590.1614999999999,0.0,240.373,0.0
7.2,-0.19999999999999998,0.8,0.08195041586949489,6623.055499672891,4.5,0.5,6007.612499999999,1793.7625,1316.4160000000002,44.583000000000006,116.518,0.0,197.77249999999998,492.8145,592.7219999999999,0.0,451.17699999999996,0.0
7.75,-0.15,0.875,0.05864789031170582,6422.918000340464,2.0,0.5,1183.4975,2009.5985,1581.553,0.0,0.0,0.0,121.79849999999999,320.28650000000005,26.2175,33.2385,319.4665,0.0
7.45,-0.25,0.675,0.05979922570246578,8180.024000644684,3.0,0.0,1687.885,3315.5710000000004,1647.2985,20.6275,25.588,0.0,171.2785,759.17,91.6905,47.8835,124.3005,0.0
6.7,0.1,0.3,0.09447436179806278,14505.37000119686,3.5,0.0,2173.461,5714.0815,1394.7785,294.54049999999995,142.95850000000002,46.194,194.872,3195.3610000000003,899.001,14.645,363.9705,0.0
6.25,0.26666666666666666,0.3333333333333333,0.11017992667547974,19266.20850098133,2.5,0.0,2499.933,6507.840999999999,1187.0065,397.8015,117.3705,91.4345,331.3655,4234.4295,807.3104999999999,0.0,429.5035,0.0
6.45,-0.43333333333333335,0.3333333333333333,0.07557754167333228,21380.173000335693,4.0,0.0,2967.9065,10679.118999999999,1318.5034999999998,162.0055,0.0,45.2405,377.72150000000005,3291.5164999999997,9.541,0.0,262.0715,0.0
